page_id,page_namespace,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
3338,0,Bible,1,1,0.534951381634,bytearray(b'20231230204631'),bytearray(b'20230223000807'),73211,23,bytearray(b'wikitext'),
55176,1,Bigotry,0,0,0.773677835824,bytearray(b'20230210184851'),bytearray(b'20230210184851'),3248646,2477,bytearray(b'wikitext'),
47790,0,Bigotry,0,0,0.681772172779,bytearray(b'20231119225136'),bytearray(b'20231119232430'),3248644,28158,bytearray(b'wikitext'),
633,0,Bill_Clinton,0,0,0.038471222407,bytearray(b'20231225160422'),bytearray(b'20231225160422'),3428860,82021,bytearray(b'wikitext'),
2915,1,Bill_Clinton,0,0,0.274033318867,bytearray(b'20220903033707'),bytearray(b'20220903005902'),2858845,3646,bytearray(b'wikitext'),
126174,0,Birds,0,0,0.109288083234,bytearray(b'20231227215827'),bytearray(b'20231227215906'),3422040,43072,bytearray(b'wikitext'),
126997,14,Birds,0,0,0.01875723212,bytearray(b'20231224073336'),bytearray(b'20231224073400'),3209068,48,bytearray(b'wikitext'),
154593,1,Birth,0,0,0.784151045342,bytearray(b'20230520181346'),bytearray(b'20230520181346'),2035237,2572,bytearray(b'wikitext'),
126313,0,Birth,0,0,0.239838792082,bytearray(b'20231221095817'),bytearray(b'20231221095817'),3425543,15781,bytearray(b'wikitext'),
221768,1,Black_people,0,0,0.352858986128,bytearray(b'20201020052032'),bytearray(b'20201020052032'),2881422,1702,bytearray(b'wikitext'),
67873,0,Black_people,0,0,0.675542346858,bytearray(b'20231225210440'),bytearray(b'20231225210439'),3399358,37266,bytearray(b'wikitext'),
13507,1,Blaise_Pascal,0,0,0.520725213239,bytearray(b'20230828123120'),bytearray(b'20230828123120'),3352148,25342,bytearray(b'wikitext'),
618,0,Blaise_Pascal,0,0,0.582488331284,bytearray(b'20230927210925'),bytearray(b'20230927211000'),3365858,34886,bytearray(b'wikitext'),
125736,0,Blessings,0,0,0.28755785395,bytearray(b'20230715025610'),bytearray(b'20230715025707'),3217213,18164,bytearray(b'wikitext'),
122739,0,Blood,0,0,0.000675279496,bytearray(b'20231104203440'),bytearray(b'20231104122524'),3394001,13422,bytearray(b'wikitext'),
155007,0,Body,0,0,0.801819328724,bytearray(b'20231211044750'),bytearray(b'20231211044829'),3396492,46725,bytearray(b'wikitext'),
175873,1,Body,0,0,0.024249073701,bytearray(b'20230520102023'),bytearray(b'20230520102023'),1952885,476,bytearray(b'wikitext'),
40358,10,Book,0,0,0.497041839287,bytearray(b'20220720195841'),bytearray(b'20220720195847'),874177,103,bytearray(b'wikitext'),
3774,0,Book,1,1,0.359748718031,bytearray(b'20231209183604'),bytearray(b'20230223001109'),73630,19,bytearray(b'wikitext'),
16355,1,Books,0,0,0.366188372278,bytearray(b'20230831033933'),bytearray(b'20210903185527'),3002032,16567,bytearray(b'wikitext'),
126314,0,Books,0,0,0.008897740187,bytearray(b'20231209183604'),bytearray(b'20231209183604'),3415182,77720,bytearray(b'wikitext'),
100007,14,Books,1,0,0.534514284573,bytearray(b'20231129170116'),bytearray(b'20230226112650'),904852,38,bytearray(b'wikitext'),
142719,0,Born,1,1,0.041149989037,bytearray(b'20231221095818'),bytearray(b'20230226184818'),1545368,19,bytearray(b'wikitext'),
134159,0,Bourgeoisie,0,0,0.838993953725,bytearray(b'20231119034752'),bytearray(b'20231119034752'),3386222,37704,bytearray(b'wikitext'),
14358,1,Brain,0,0,0.24388318878,bytearray(b'20220903033707'),bytearray(b'20220903005903'),1834596,882,bytearray(b'wikitext'),
13611,0,Brain,0,0,0.423769473771,bytearray(b'20231222181034'),bytearray(b'20231222181035'),3160572,10729,bytearray(b'wikitext'),
188700,0,British_Empire,0,0,0.29376321103,bytearray(b'20240101064023'),bytearray(b'20240101064023'),3434541,74860,bytearray(b'wikitext'),
241300,14,British_Empire,0,0,0.890090765487,bytearray(b'20231221201740'),bytearray(b'20231221201744'),3051718,49,bytearray(b'wikitext'),
3908,0,Buddha,1,1,0.805840733371,bytearray(b'20231221203541'),bytearray(b'20230223001222'),73764,28,bytearray(b'wikitext'),
80896,14,Buddhism,0,0,0.910095855469,bytearray(b'20231025011607'),bytearray(b'20231025011621'),2394083,87,bytearray(b'wikitext'),
39966,1,Buddhism,0,0,0.350551578827,bytearray(b'20220903033708'),bytearray(b'20220903005906'),2971699,9081,bytearray(b'wikitext'),
38707,0,Buddhism,0,0,0.098114505949,bytearray(b'20231229133057'),bytearray(b'20231229133057'),3432467,31021,bytearray(b'wikitext'),
113701,1,Bureaucracy,0,0,0.111364132924,bytearray(b'20220903035949'),bytearray(b'20220903010419'),1673817,14,bytearray(b'wikitext'),
101857,0,Bureaucracy,0,0,0.301808544049,bytearray(b'20231013231127'),bytearray(b'20231013231203'),3319444,20626,bytearray(b'wikitext'),
130018,1,Business,0,0,0.8534745508,bytearray(b'20230226155328'),bytearray(b'20230226155328'),1557578,15898,bytearray(b'wikitext'),
126316,0,Business,0,0,0.569937141505,bytearray(b'20231212214108'),bytearray(b'20231212214308'),3370349,57528,bytearray(b'wikitext'),
157607,14,Business,0,0,0.399080553395,bytearray(b'20231116184717'),bytearray(b'20230923063014'),3040786,73,bytearray(b'wikitext'),
157655,15,Business,0,0,0.559211884957,bytearray(b'20221028144707'),bytearray(b'20200917094210'),2858540,18284,bytearray(b'wikitext'),
480,0,C._S._Lewis,0,0,0.062122206233,bytearray(b'20231212031549'),bytearray(b'20231212031549'),3417627,113875,bytearray(b'wikitext'),
16293,1,C._S._Lewis,0,0,0.602396727054,bytearray(b'20221008212816'),bytearray(b'20221008212809'),3174920,9927,bytearray(b'wikitext'),
224950,0,COVID-19_pandemic,0,0,0.240521927163,bytearray(b'20231230202246'),bytearray(b'20231230202246'),3433738,131416,bytearray(b'wikitext'),
225830,14,COVID-19_pandemic,0,0,0.316421993143,bytearray(b'20231030082848'),bytearray(b'20231030073448'),3389524,145,bytearray(b'wikitext'),
226701,1,COVID-19_pandemic,0,0,0.63835998675,bytearray(b'20230723075130'),bytearray(b'20230723075130'),3335043,7514,bytearray(b'wikitext'),
133950,0,California,0,0,0.390803028679,bytearray(b'20231219043709'),bytearray(b'20231219043709'),3423534,21988,bytearray(b'wikitext'),
220170,14,California,0,0,0.968485217819,bytearray(b'20231228030045'),bytearray(b'20231006033055'),2681713,40,bytearray(b'wikitext'),
4836,1,Canada,0,0,0.016630114106,bytearray(b'20230607201812'),bytearray(b'20230607201812'),2320439,6401,bytearray(b'wikitext'),
3129,0,Canada,0,0,0.147814045263,bytearray(b'20231230204606'),bytearray(b'20231230204606'),3433754,36066,bytearray(b'wikitext'),
29822,14,Canada,0,0,0.49571103758,bytearray(b'20231226065201'),bytearray(b'20231208075520'),3070845,217,bytearray(b'wikitext'),
144318,0,Capital,0,0,0.362578186859,bytearray(b'20231011225119'),bytearray(b'20231011225136'),3376452,17220,bytearray(b'wikitext'),
3746,0,Capitalism,0,0,0.912262655288,bytearray(b'20231225005108'),bytearray(b'20231225005108'),3428547,202349,bytearray(b'wikitext'),
9766,1,Capitalism,0,0,0.349444153721,bytearray(b'20230622095655'),bytearray(b'20220621041119'),3131697,23569,bytearray(b'wikitext'),
8232,0,Carl_Friedrich_Gauss,0,0,0.302056991196,bytearray(b'20231220200444'),bytearray(b'20231220200517'),3352318,41763,bytearray(b'wikitext'),
105085,1,Carl_Friedrich_Gauss,0,0,0.839351013886,bytearray(b'20200917232116'),bytearray(b'20200917232116'),2859096,3013,bytearray(b'wikitext'),
101037,1,Carl_Jung,0,0,0.597252100781,bytearray(b'20221218143845'),bytearray(b'20221218143845'),3218627,47740,bytearray(b'wikitext'),
543,0,Carl_Jung,0,0,0.333362287997,bytearray(b'20231206115456'),bytearray(b'20231206115607'),3369404,69610,bytearray(b'wikitext'),
800,0,Carl_Sagan,0,0,0.713651072566,bytearray(b'20230714191405'),bytearray(b'20230714191405'),3330971,162684,bytearray(b'wikitext'),
32581,1,Carl_Sagan,0,0,0.077261098789,bytearray(b'20221128175101'),bytearray(b'20221128175139'),2988769,34375,bytearray(b'wikitext'),
14192,0,Carl_Schmitt,0,0,0.052045171549,bytearray(b'20231111090341'),bytearray(b'20231111090358'),3267797,31063,bytearray(b'wikitext'),
258832,1,Carl_Schmitt,0,1,0.500154092754,bytearray(b'20230618034603'),bytearray(b'20230617212406'),3317444,405,bytearray(b'wikitext'),
177582,1,Catholic_Church,0,0,0.094212124521,bytearray(b'20230703224205'),bytearray(b'20230703224205'),2359180,10581,bytearray(b'wikitext'),
130780,0,Catholic_Church,0,0,0.515707802731,bytearray(b'20231226132807'),bytearray(b'20231226132807'),3429506,92543,bytearray(b'wikitext'),
178668,0,Cesare_Beccaria,0,0,0.259064781064,bytearray(b'20230807133213'),bytearray(b'20230807133133'),3341923,1828,bytearray(b'wikitext'),
117262,1,Chanakya,0,0,0.493356050611,bytearray(b'20230205125432'),bytearray(b'20230205125432'),3245182,23214,bytearray(b'wikitext'),
2226,0,Chanakya,0,0,0.908562339334,bytearray(b'20231208141548'),bytearray(b'20231208141631'),3400718,7641,bytearray(b'wikitext'),
154631,1,Chance,0,0,0.251589635403,bytearray(b'20230703222547'),bytearray(b'20230703222546'),2425308,1509,bytearray(b'wikitext'),
126321,0,Chance,0,0,0.029896538503,bytearray(b'20231013025736'),bytearray(b'20231013025736'),3379463,9475,bytearray(b'wikitext'),
126319,0,Change,0,0,0.372429344666,bytearray(b'20231221205151'),bytearray(b'20231221205139'),3426068,63652,bytearray(b'wikitext'),
8926,1,Change,0,0,0.648616455542,bytearray(b'20230310210142'),bytearray(b'20230310210142'),2062159,3573,bytearray(b'wikitext'),
50600,3,Chaos,0,1,0.034145673208,bytearray(b'20230531215329'),bytearray(b'20230225085932'),470836,1038,bytearray(b'wikitext'),
16523,2,Chaos,0,1,0.4142667713,bytearray(b'20230311120715'),bytearray(b'20230311120715'),146387,213,bytearray(b'wikitext'),
125786,0,Chaos,0,0,0.231917743677,bytearray(b'20230715025610'),bytearray(b'20230715025705'),3290526,6513,bytearray(b'wikitext'),
150842,1,Character,0,0,0.819551417365,bytearray(b'20230519174555'),bytearray(b'20230306083354'),1720013,4478,bytearray(b'wikitext'),
126320,0,Character,0,0,0.380533539881,bytearray(b'20231224105021'),bytearray(b'20231224105032'),3089113,59809,bytearray(b'wikitext'),
126322,0,Charity,0,0,0.158973565254,bytearray(b'20231220121651'),bytearray(b'20231220121651'),3424659,41862,bytearray(b'wikitext'),
143844,1,Charity,0,0,0.001835349212,bytearray(b'20201214154246'),bytearray(b'20201003104047'),2868157,1148,bytearray(b'wikitext'),
2891,0,Charles_Darwin,0,0,0.620665513268,bytearray(b'20231222134144'),bytearray(b'20231222134134'),3426670,156101,bytearray(b'wikitext'),
13921,1,Charles_Darwin,0,0,0.251809825243,bytearray(b'20210930150623'),bytearray(b'20210822115125'),2997652,19416,bytearray(b'wikitext'),
63944,1,Charles_Dickens,0,0,0.556034578747,bytearray(b'20200726125813'),bytearray(b'20200726131155'),2776351,6166,bytearray(b'wikitext'),
23430,0,Charles_Dickens,0,0,0.49068999991,bytearray(b'20231229012916'),bytearray(b'20231229012916'),3432085,62828,bytearray(b'wikitext'),
143842,0,Charles_Fourier,0,0,0.536583586305,bytearray(b'20230908103015'),bytearray(b'20230908103035'),3133070,15546,bytearray(b'wikitext'),
175411,0,Charles_Taylor_(philosopher),0,0,0.589726926364,bytearray(b'20230206141054'),bytearray(b'20230206152257'),3133029,2221,bytearray(b'wikitext'),
140326,0,Chemistry,0,0,0.1734165182,bytearray(b'20231107230238'),bytearray(b'20231107235801'),3256404,56734,bytearray(b'wikitext'),
160848,14,Chemistry,0,0,0.520424473739,bytearray(b'20231229163557'),bytearray(b'20231229163708'),2771650,40,bytearray(b'wikitext'),
194095,1,Chemistry,0,0,0.430965433455,bytearray(b'20230607194457'),bytearray(b'20230607194457'),2225409,2442,bytearray(b'wikitext'),
3789,0,Child,1,0,0.676049811149,bytearray(b'20230802202845'),bytearray(b'20230223001119'),290361,22,bytearray(b'wikitext'),
1594,0,Children,0,0,0.167411606837,bytearray(b'20231229091855'),bytearray(b'20231229092014'),3339918,97221,bytearray(b'wikitext'),
112911,1,Children,0,0,0.79391252131,bytearray(b'20220903035949'),bytearray(b'20220903010418'),2704034,3177,bytearray(b'wikitext'),
178617,14,China,0,0,0.946903998926,bytearray(b'20231220153407'),bytearray(b'20231220153439'),3015662,156,bytearray(b'wikitext'),
11676,1,China,0,0,0.957319190476,bytearray(b'20230815000323'),bytearray(b'20201031192905'),2886658,840,bytearray(b'wikitext'),
5116,0,China,0,0,0.658867708583,bytearray(b'20231223232157'),bytearray(b'20231223232222'),3426560,69629,bytearray(b'wikitext'),
125791,0,Choice,0,0,0.628122037596,bytearray(b'20231219035529'),bytearray(b'20231219035634'),3205486,10698,bytearray(b'wikitext'),
71998,1,Christ,1,1,0.00262312684,bytearray(b'20230225145139'),bytearray(b'20230225145139'),631095,26,bytearray(b'wikitext'),
71997,0,Christ,0,0,0.420828913941,bytearray(b'20231228201649'),bytearray(b'20231228201649'),3431901,86378,bytearray(b'wikitext'),
28546,0,Christian,1,0,0.236370806909,bytearray(b'20231223135241'),bytearray(b'20230223040545'),257399,26,bytearray(b'wikitext'),
11948,1,Christianity,0,0,0.923913961583,bytearray(b'20230227060246'),bytearray(b'20230227060246'),3256380,74558,bytearray(b'wikitext'),
126326,0,Christianity,0,0,0.320151038548,bytearray(b'20231223135241'),bytearray(b'20231223135228'),3427663,322058,bytearray(b'wikitext'),
67734,14,Christianity,0,0,0.220770401778,bytearray(b'20231228200913'),bytearray(b'20231128074907'),2756956,87,bytearray(b'wikitext'),
80277,0,Christine_de_Pizan,0,0,0.472341777318,bytearray(b'20231203060726'),bytearray(b'20231203060801'),3341890,4002,bytearray(b'wikitext'),
220591,14,Christmas,0,0,0.517256573152,bytearray(b'20231226054348'),bytearray(b'20231226054413'),2689121,87,bytearray(b'wikitext'),
126327,0,Christmas,0,0,0.850464862126,bytearray(b'20231226184420'),bytearray(b'20231226184422'),3282004,64897,bytearray(b'wikitext'),
127271,1,Christmas,0,0,0.647440446428,bytearray(b'20200917092550'),bytearray(b'20200917092550'),2858494,36540,bytearray(b'wikitext'),
17340,1,Christopher_Hitchens,0,0,0.003920151131,bytearray(b'20231104163627'),bytearray(b'20231104163627'),3394109,25415,bytearray(b'wikitext'),
2277,0,Christopher_Hitchens,0,0,0.561601673049,bytearray(b'20231017120300'),bytearray(b'20231017120300'),3381849,196288,bytearray(b'wikitext'),
117654,1,Church,0,0,0.803736242995,bytearray(b'20230226135327'),bytearray(b'20230226135327'),1590540,1494,bytearray(b'wikitext'),
126328,0,Church,0,0,0.587691642148,bytearray(b'20230715213234'),bytearray(b'20230715213234'),3331416,21810,bytearray(b'wikitext'),
85,0,Cicero,0,0,0.276609928942,bytearray(b'20231216204010'),bytearray(b'20231216204032'),3384264,79987,bytearray(b'wikitext'),
6519,1,Cicero,0,0,0.565022986705,bytearray(b'20221128175100'),bytearray(b'20221128175119'),3044983,21892,bytearray(b'wikitext'),
111647,0,Civilization,0,0,0.115707558321,bytearray(b'20231226120014'),bytearray(b'20231226120014'),3429384,46743,bytearray(b'wikitext'),
235712,14,Climate_change,0,0,0.512301405896,bytearray(b'20231231170547'),bytearray(b'20231221220812'),3015011,20,bytearray(b'wikitext'),
132181,0,Climate_change,1,1,0.251874640165,bytearray(b'20240101091001'),bytearray(b'20230226161546'),1386132,27,bytearray(b'wikitext'),
226602,1,Cold_War,0,1,0.87338938574,bytearray(b'20200424221533'),bytearray(b'20200424221533'),2784958,1137,bytearray(b'wikitext'),
201658,14,Cold_War,0,0,0.591455177715,bytearray(b'20231211173223'),bytearray(b'20231021101005'),2864078,129,bytearray(b'wikitext'),
135121,0,Cold_War,0,0,0.046383395861,bytearray(b'20231230192535'),bytearray(b'20231230192535'),3433684,104674,bytearray(b'wikitext'),
99342,1,Colin_Wilson,0,0,0.065366002541,bytearray(b'20220903035117'),bytearray(b'20220903010141'),1377536,688,bytearray(b'wikitext'),
15840,0,Colin_Wilson,0,0,0.615405400349,bytearray(b'20230704214205'),bytearray(b'20230704214234'),3300293,101842,bytearray(b'wikitext'),
178997,0,Colonialism,0,0,0.272650964277,bytearray(b'20231229191348'),bytearray(b'20231229191348'),3432690,34676,bytearray(b'wikitext'),
222702,14,Colonialism,0,0,0.209038426853,bytearray(b'20231115171955'),bytearray(b'20231115172020'),2716739,78,bytearray(b'wikitext'),
226240,1,Colonialism,0,0,0.798802506832,bytearray(b'20230918035846'),bytearray(b'20230918035846'),3365363,18455,bytearray(b'wikitext'),
126447,0,Comedy,0,0,0.754637939956,bytearray(b'20231022142646'),bytearray(b'20231022142646'),3384701,37370,bytearray(b'wikitext'),
97237,14,Comedy,0,0,0.008740527954,bytearray(b'20231028140140'),bytearray(b'20231017173140'),2681275,355,bytearray(b'wikitext'),
7932,1,Comedy,0,0,0.233219691144,bytearray(b'20220903033707'),bytearray(b'20220903005902'),2868147,1885,bytearray(b'wikitext'),
125801,0,Comfort,0,0,0.032414921703,bytearray(b'20230723002914'),bytearray(b'20230818095513'),3334951,7724,bytearray(b'wikitext'),
154692,1,Common_sense,0,1,0.425928275764,bytearray(b'20230306095134'),bytearray(b'20230306095134'),1721441,156,bytearray(b'wikitext'),
2339,0,Common_sense,0,0,0.57041224631,bytearray(b'20231224193844'),bytearray(b'20231224195324'),2795366,16533,bytearray(b'wikitext'),
248801,4,Common_sense,0,0,0.668941465325,bytearray(b'20220806135548'),bytearray(b'20220806135238'),3151905,90,bytearray(b'wikitext'),
249930,5,Common_sense,0,1,0.043526307517,bytearray(b'20220827034405'),bytearray(b'20220831144430'),3151906,477,bytearray(b'wikitext'),
141387,0,Communication,0,0,0.185933778596,bytearray(b'20231226115135'),bytearray(b'20231226115031'),3427927,15914,bytearray(b'wikitext'),
225074,14,Communication,0,0,0.846248294763,bytearray(b'20231226120521'),bytearray(b'20231226120354'),2754644,116,bytearray(b'wikitext'),
204342,14,Communism,0,0,0.00728547989,bytearray(b'20230915044912'),bytearray(b'20230915045013'),2771717,69,bytearray(b'wikitext'),
18751,1,Communism,0,0,0.113262834458,bytearray(b'20221002071831'),bytearray(b'20221002071826'),3172267,25133,bytearray(b'wikitext'),
6859,0,Communism,0,0,0.437638909683,bytearray(b'20231229004148'),bytearray(b'20231229004148'),3432067,81447,bytearray(b'wikitext'),
250808,1,Community,0,1,0.923565453463,bytearray(b'20220922061058'),bytearray(b'20220922061058'),3168218,758,bytearray(b'wikitext'),
118169,0,Community,0,0,0.569691663324,bytearray(b'20230907015610'),bytearray(b'20230907015610'),3357379,6048,bytearray(b'wikitext'),
134768,1,Compassion,0,0,0.428818224806,bytearray(b'20220903040716'),bytearray(b'20220903010701'),2893576,5945,bytearray(b'wikitext'),
60486,0,Compassion,0,0,0.562300348874,bytearray(b'20231223141826'),bytearray(b'20231223141829'),3097510,16378,bytearray(b'wikitext'),
124509,1,Confidence,0,1,0.818842406484,bytearray(b'20230226150736'),bytearray(b'20230226150736'),1254675,2001,bytearray(b'wikitext'),
126331,0,Confidence,0,0,0.728134917512,bytearray(b'20231027132144'),bytearray(b'20231027132148'),3230608,8877,bytearray(b'wikitext'),
239,1,Confucius,0,0,0.818635231731,bytearray(b'20230926222913'),bytearray(b'20230926222913'),3369559,18888,bytearray(b'wikitext'),
86,0,Confucius,0,0,0.684608026261,bytearray(b'20240101025310'),bytearray(b'20240101025310'),3434491,59387,bytearray(b'wikitext'),
126332,0,Conscience,0,0,0.205205552552,bytearray(b'20231227111816'),bytearray(b'20231227111332'),3384378,36636,bytearray(b'wikitext'),
143387,0,Consciousness,0,0,0.760790633876,bytearray(b'20231221205934'),bytearray(b'20231221205923'),3426077,62796,bytearray(b'wikitext'),
191531,14,Conservatism,0,0,0.417453869778,bytearray(b'20231129142657'),bytearray(b'20231008111419'),2390307,32,bytearray(b'wikitext'),
